"Race.ID","Chamber","State","Congressional.District","Year","R.D.Victory.Margin","Incumbent.Running.","Geography","District.PVI","Population.Square.Mile","Share.African.American","Share.Asian","Share.College.Educated","Share.Hispanic","Share.Non.Hispanic.White","Unopposed.D.","Unopposed.R.","Vote.Share.of.Last.D.Presidential.Candidate","Vote.Share.of.Last.R.House.Candidate"
"H2014NJ02","House","NJ",2,2014,0.2419,"Republican","Quite Urban",-1,350.15,0.150260687,0.039,0.234,0.155000016,0.664029619,0,0,0.541,0.5766
"H2014NJ03","House","NJ",3,2014,0.0964,"Open Seat","Extremely Urban",1,814.34,0.120823212,0.037,0.335,0.075917423,0.761196542,0,0,0.5232,0.5372
"H2014NJ04","House","NJ",4,2014,0.3684,"Republican","Extremely Urban",7,1058.94,0.074799404,0.043,0.387,0.09923774,0.783176703,0,0,0.452,0.6372
"H2014NJ05","House","NJ",5,2014,0.1211,"Republican","Extremely Urban",4,739.09,0.059413288,0.105,0.447,0.132749707,0.709108197,0,0,0.4843,0.5503
"H2014NJ06","House","NJ",6,2014,-0.21,"Democrat","Extremely Urban",-8,3399.01,0.109908611,0.19,0.386,0.216913849,0.495876208,0,0,0.6215,0.352
"H2014NJ07","House","NJ",7,2014,0.2048,"Republican","Extremely Urban",6,755.17,0.052643023,0.102,0.521,0.120807774,0.730471025,0,0,0.4686,0.5716
"H2014NJ08","House","NJ",8,2014,-0.5831,"Democrat","Extremely Urban",-24,13396.56,0.121288091,0.09,0.307,0.550100803,0.254732953,0,0,0.7909,0.1893
"H2014NJ09","House","NJ",9,2014,-0.384,"Democrat","Extremely Urban",-14,7684.69,0.127637073,0.131,0.326,0.353980005,0.405502695,0,0,0.6892,0.2503
"H2014NJ10","House","NJ",10,2014,-0.7276,"Democrat","Extremely Urban",-34,9650.4,0.548042297,0.074,0.274,0.186932161,0.20642352,0,0,0.8843,0.1055
"H2014NJ11","House","NJ",11,2014,0.2514,"Republican","Extremely Urban",6,1450.89,0.042144209,0.102,0.523,0.105434477,0.750570092,0,0,0.4707,0.5881
"H2014NJ12","House","NJ",12,2014,-0.2444,"Open Seat","Extremely Urban",-14,1777.3,0.183477253,0.168,0.435,0.154915944,0.487504563,0,0,0.6724,0.2949
"H2014NM01","House","NM",1,2014,-0.1718,"Democrat","Extremely Urban",-7,149.21,0.036959715,0.024,0.318,0.488358647,0.40922784,0,0,0.5827,0.4077
"H2014NM02","House","NM",2,2014,0.289,"Republican","Quite Urban",5,9.57,0.022122417,0.008,0.211,0.53208971,0.384091291,0,0,0.4648,0.5906
"H2014NM03","House","NM",3,2014,-0.2307,"Democrat","",-8,15.27,0.02107295,0.013,0.26,0.403453827,0.385073607,0,0,0.5977,0.3688
"H2014NV01","House","NV",1,2014,-0.1897,"Democrat","Extremely Urban",-14,6460.65,0.127817571,0.09,0.152,0.43990159,0.339634963,0,0,0.6694,0.3153
"H2014NV02","House","NV",2,2014,0.378,"Republican","Extremely Urban",5,12.09,0.026846986,0.043,0.253,0.215577126,0.680086163,0,0,0.4585,0.5763
"H2014NV03","House","NV",3,2014,0.2462,"Republican","Extremely Urban",0,236.97,0.080399297,0.143,0.318,0.16143097,0.596298363,0,0,0.5041,0.5036
"H2014NV04","House","NV",4,2014,0.0277,"Democrat","Extremely Urban",-4,13.24,0.159745038,0.061,0.191,0.297033459,0.461329877,0,0,0.5545,0.4211
"H2014NY01","House","NY",1,2014,0.0866,"Democrat","Extremely Urban",2,1104.13,0.058607839,0.041,0.349,0.132144183,0.76352425,0,0,0.5025,0.4432
"H2014NY02","House","NY",2,2014,0.364,"Republican","Extremely Urban",1,3943.23,0.114657789,0.032,0.289,0.220575318,0.640486121,0,0,0.5223,0.5178
"H2014NY03","House","NY",3,2014,-0.0921,"Democrat","Extremely Urban",0,2815.42,0.036694378,0.163,0.509,0.112703577,0.701247774,0,0,0.5131,0.3673
"H2014NY04","House","NY",4,2014,-0.0551,"Open Seat","Extremely Urban",-3,6474.59,0.162953228,0.068,0.401,0.196898222,0.596276931,0,0,0.5681,0.2861
"H2014NY05","House","NY",5,2014,-1,"Democrat","Extremely Urban",-35,13834,0.525336802,0.167,0.237,0.187903017,0.114983938,1,0,0.9087,0.0796
"H2014NY06","House","NY",6,2014,-1,"Democrat","Extremely Urban",-13,24100.3,0.04348759,0.4,0.343,0.191038996,0.376101777,1,0,0.6862,0.272
"H2014NY07","House","NY",7,2014,-0.7425,"Democrat","Extremely Urban",-34,44412.62,0.130489796,0.182,0.315,0.418863773,0.282288231,0,0,0.8956,0
"H2014NY08","House","NY",8,2014,-1,"Democrat","Extremely Urban",-35,24197.84,0.576661229,0.055,0.293,0.175253779,0.217953464,1,0,0.8974,0.0747
"H2014NY09","House","NY",9,2014,-1,"Democrat","Extremely Urban",-32,46184.56,0.511218786,0.072,0.357,0.109803468,0.312895699,1,0,0.8597,0.1011
"H2014NY10","House","NY",10,2014,-1,"Democrat","Extremely Urban",-23,50365.4,0.050514728,0.189,0.601,0.122866236,0.637881236,1,0,0.7457,0.166
"H2014NY11","House","NY",11,2014,0.1229,"Republican","Extremely Urban",2,10902.45,0.086161003,0.141,0.334,0.16644159,0.630062597,0,0,0.5217,0.4801
"H2014NY12","House","NY",12,2014,-0.578,"Democrat","Extremely Urban",-27,48526.5,0.063277081,0.142,0.718,0.139277101,0.654784342,0,0,0.7815,0.1737
"H2014NY13","House","NY",13,2014,-1,"Democrat","Extremely Urban",-42,70020.2,0.335912168,0.048,0.288,0.545511603,0.143030164,1,0,0.9536,0.052
"H2014NY14","House","NY",14,2014,-1,"Democrat","Extremely Urban",-26,25369.67,0.126718536,0.166,0.259,0.488820851,0.228354574,1,0,0.8152,0.1272
"H2014NY15","House","NY",15,2014,-1,"Democrat","Extremely Urban",-43,49360.94,0.355724901,0.018,0.126,0.649947882,0.028660285,1,0,0.9699,0.0248
"H2014NY16","House","NY",16,2014,-1,"Democrat","Extremely Urban",-21,9157.93,0.327092469,0.055,0.386,0.237370059,0.394131049,1,0,0.7429,0.1995
"H2014NY17","House","NY",17,2014,-0.1232,"Democrat","Extremely Urban",-5,1875.72,0.120482266,0.059,0.462,0.222207248,0.595826194,0,0,0.5768,0.309
"H2014NY18","House","NY",18,2014,-0.0178,"Democrat","Quite Urban",0,530.29,0.111659952,0.031,0.35,0.16293481,0.698553348,0,0,0.5218,0.4503
"H2014NY19","House","NY",19,2014,0.2811,"Republican","Extremely Rural",-1,90.43,0.0573318,0.017,0.272,0.067233302,0.85771934,0,0,0.5316,0.4905
"H2014NY20","House","NY",20,2014,-0.217,"Democrat","Extremely Urban",-7,582.9,0.1118294,0.052,0.369,0.059996907,0.780615591,0,0,0.6041,0.2952
"H2014NY21","House","NY",21,2014,0.2047,"Open Seat","Quite Rural",0,47.48,0.040499497,0.011,0.236,0.03324464,0.902334087,0,0,0.531,0.4526
"H2014NY22","House","NY",22,2014,1,"Republican","",3,141.35,0.050657608,0.028,0.233,0.034768403,0.886058235,0,1,0.498,0.5639
"H2014NY23","House","NY",23,2014,0.219,"Republican","Quite Rural",3,97.36,0.041716553,0.024,0.254,0.036273099,0.891951308,0,0,0.4939,0.4927
"H2014NY24","House","NY",24,2014,0.1876,"Democrat","Quite Urban",-5,300.48,0.100162901,0.027,0.3,0.041049235,0.825867739,0,0,0.581,0.4185
"H2014NY25","House","NY",25,2014,-0.0044,"Democrat","Extremely Urban",-7,1406.74,0.175379634,0.037,0.36,0.080821596,0.708004698,0,0,0.5988,0.4133
"H2014NY26","House","NY",26,2014,-0.3468,"Democrat","Extremely Urban",-12,3275.26,0.198259115,0.042,0.296,0.059221543,0.702821869,0,0,0.6507,0.235
"H2014NY27","House","NY",27,2014,0.3986,"Republican","",8,180.64,0.034437958,0.011,0.272,0.026743192,0.921859153,0,0,0.4369,0.4889
"H2014OH01","House","OH",1,2014,0.2644,"Republican","Extremely Urban",6,1049.6,0.233287185,0.036,0.33,0.02878844,0.700345144,0,0,0.4691,0.5773
"H2014OH02","House","OH",2,2014,0.3192,"Republican","Quite Urban",8,223.81,0.095548168,0.015,0.302,0.018434584,0.861730486,0,0,0.4441,0.5863
"H2014OH03","House","OH",3,2014,-0.2813,"Democrat","Extremely Urban",-17,3162.42,0.357614517,0.043,0.273,0.060540389,0.541709235,0,0,0.7069,0.2632
"H2014OH04","House","OH",4,2014,0.3534,"Republican","",9,154.57,0.066417396,0.009,0.165,0.031633087,0.888875257,0,0,0.4286,0.5835
"H2014OH05","House","OH",5,2014,0.3754,"Republican","",7,128.15,0.041734889,0.014,0.262,0.04788297,0.887088341,0,0,0.45,0.5727
"H2014OH06","House","OH",6,2014,0.1965,"Republican","Quite Rural",8,99.93,0.029488672,0.004,0.16,0.010123846,0.948594463,0,0,0.4362,0.5325
"H2014OH07","House","OH",7,2014,1,"Republican","",6,186.57,0.056205548,0.007,0.185,0.020543627,0.908970965,0,1,0.4515,0.564
"H2014OH08","House","OH",8,2014,0.3983,"Republican","Quite Urban",15,294.24,0.073321864,0.021,0.23,0.032558598,0.869645426,0,0,0.3703,0.9997
"H2014OH09","House","OH",9,2014,-0.3557,"Democrat","Extremely Urban",-15,1551.77,0.182769597,0.016,0.216,0.105733186,0.708464778,0,0,0.6863,0.2303
"H2014OH10","House","OH",10,2014,0.3365,"Republican","Extremely Urban",3,638.22,0.187401325,0.023,0.28,0.025451275,0.756089543,0,0,0.4903,0.5954
"H2014OH11","House","OH",11,2014,-0.589,"Democrat","Extremely Urban",-30,2949.49,0.560022831,0.026,0.262,0.037400901,0.376495755,0,0,0.8338,0
"H2014OH12","House","OH",12,2014,0.4036,"Republican","Quite Urban",8,317.37,0.059284844,0.044,0.404,0.025659874,0.862426089,0,0,0.4466,0.6347
"H2014OH13","House","OH",13,2014,-0.3703,"Democrat","Extremely Urban",-11,806.25,0.13941893,0.019,0.215,0.032198291,0.809102045,0,0,0.6399,0.2723
"H2014OH14","House","OH",14,2014,0.3024,"Republican","Quite Urban",4,369.17,0.051916063,0.022,0.332,0.025807718,0.897179339,0,0,0.4832,0.5404
"H2014OH15","House","OH",15,2014,0.3204,"Republican","",6,152.15,0.050158784,0.024,0.307,0.017716717,0.905395664,0,0,0.4715,0.6156
"H2014OH16","House","OH",16,2014,0.2748,"Republican","Extremely Urban",6,598.2,0.028391968,0.023,0.327,0.020543881,0.918242458,0,0,0.4584,0.5205
"H2014OK01","House","OK",1,2014,1,"Republican","Extremely Urban",18,459.82,0.106813535,0.03,0.295,0.105187885,0.658777457,0,1,0.342,0.6347
"H2014OK02","House","OK",2,2014,0.4543,"Republican","Extremely Rural",20,35.74,0.044353925,0.008,0.161,0.048211589,0.653175984,0,0,0.322,0.5734
"H2014OK03","House","OK",3,2014,0.5724,"Republican","Quite Rural",26,21.99,0.048512783,0.016,0.22,0.092618316,0.750750438,0,0,0.261,0.7528
"H2014OK04","House","OK",4,2014,0.4614,"Republican","",19,76.74,0.087315701,0.024,0.236,0.081115991,0.721122265,0,0,0.329,0.6789
"H2014OK05","House","OK",5,2014,0.2378,"Open Seat","Extremely Urban",12,361.77,0.159163475,0.033,0.294,0.154282153,0.589122544,0,0,0.408,0.587
"H2014OR01","House","OR",1,2014,-0.2284,"Democrat","Extremely Urban",-7,254.81,0.023825623,0.082,0.381,0.142439112,0.728642579,0,0,0.5889,0.3304
"H2014OR02","House","OR",2,2014,0.4474,"Republican","",10,11.03,0.012256449,0.013,0.234,0.133398712,0.807133622,0,0,0.4162,0.6863
"H2014OR03","House","OR",3,2014,-0.5272,"Democrat","Extremely Urban",-22,713.12,0.065498501,0.077,0.374,0.110506207,0.72475254,0,0,0.7446,0.1976
"H2014OR04","House","OR",4,2014,-0.2098,"Democrat","Quite Urban",-2,44.36,0.01515514,0.026,0.26,0.07271564,0.849794612,0,0,0.5346,0.3903
"H2014OR05","House","OR",5,2014,-0.1445,"Democrat","Quite Urban",0,147.64,0.017566793,0.032,0.287,0.160397887,0.760083594,0,0,0.5174,0.4245
"H2014PA01","House","PA",1,2014,-0.6568,"Democrat","Extremely Urban",-28,9057.73,0.377264082,0.059,0.261,0.167654812,0.386978163,0,0,0.8296,0.1505
"H2014PA02","House","PA",2,2014,-0.754,"Democrat","Extremely Urban",-38,9518.32,0.599431157,0.078,0.333,0.060223285,0.297784023,0,0,0.9095,0.0937
"H2014PA03","House","PA",3,2014,0.2126,"Republican","",8,183.26,0.058682717,0.059,0.246,0.020577382,0.907577417,0,0,0.4361,0.5482
"H2014PA04","House","PA",4,2014,0.4908,"Republican","Quite Urban",9,464.93,0.092119642,0.065,0.259,0.067044467,0.819775531,0,0,0.4209,0.5974
"H2014PA05","House","PA",5,2014,0.272,"Republican","Quite Rural",8,65.88,0.032447889,0.067,0.231,0.019680686,0.924817924,0,0,0.4209,0.6292
"H2014PA06","House","PA",6,2014,0.1258,"Open Seat","Extremely Urban",2,820.12,0.05464733,0.041,0.425,0.061642937,0.840137931,0,0,0.4873,0.5714
"H2014PA07","House","PA",7,2014,0.2408,"Republican","Extremely Urban",2,818.13,0.061771143,0.032,0.42,0.031173334,0.857192091,0,0,0.4904,0.594
"H2014PA08","House","PA",8,2014,0.238,"Republican","Extremely Urban",1,998.24,0.044603854,0.018,0.379,0.048171751,0.85218393,0,0,0.4995,0.566
"H2014PA09","House","PA",9,2014,0.2704,"Republican","",14,123.15,0.039621208,0.011,0.176,0.019690743,0.933234705,0,0,0.3637,0.6167
"H2014PA10","House","PA",10,2014,0.3777,"Republican","Quite Rural",12,84.23,0.042319275,0.036,0.2,0.036625221,0.910915026,0,0,0.3898,0.6558
"H2014PA11","House","PA",11,2014,0.3262,"Republican","",6,210.25,0.063442573,0.019,0.24,0.057273563,0.861335767,0,0,0.4522,0.5854
"H2014PA12","House","PA",12,2014,0.1856,"Republican","Quite Urban",9,326.25,0.041816544,0.018,0.311,0.012595283,0.924533126,0,0,0.4144,0.5174
"H2014PA13","House","PA",13,2014,-0.3424,"Open Seat","Extremely Urban",-13,4547.54,0.199395686,0.007,0.332,0.109362051,0.610672446,0,0,0.668,0.3091
"H2014PA14","House","PA",14,2014,-1,"Democrat","Extremely Urban",-15,3371.82,0.237715229,0.009,0.313,0.021265395,0.708619916,1,0,0.6897,0.2311
"H2014PA15","House","PA",15,2014,1,"Republican","Quite Urban",2,549.16,0.061012883,0.007,0.275,0.148025855,0.773851065,0,1,0.4853,0.5675
"H2014PA16","House","PA",16,2014,0.1544,"Republican","Extremely Urban",4,707.33,0.090610743,0.011,0.25,0.175004512,0.733895995,0,0,0.4691,0.5485
"H2014PA17","House","PA",17,2014,-0.1352,"Democrat","Quite Urban",-4,407.15,0.073880978,0.028,0.213,0.081231833,0.83016786,0,0,0.5613,0.3969
"H2014PA18","House","PA",18,2014,1,"Republican","Quite Urban",10,340.45,0.032379817,0.039,0.347,0.015062738,0.925257181,0,1,0.4146,0.6396
"H2014RI01","House","RI",1,2014,-0.1926,"Democrat","Extremely Urban",-15,1960.16,0.104703635,0.036,0.308,0.168160886,0.690542661,0,0,0.6728,0.4082
"H2014RI02","House","RI",2,2014,-0.2464,"Democrat","Extremely Urban",-8,687.67,0.052669391,0.034,0.301,0.107624829,0.802234455,0,0,0.6096,0.3512
"H2014SC01","House","SC",1,2014,1,"Republican","Extremely Urban",11,426.89,0.200357437,0.02,0.375,0.06468223,0.706331096,0,1,0.4081,0.6203
"H2014SC02","House","SC",2,2014,0.2717,"Republican","Quite Urban",16,218.64,0.245257407,0.02,0.333,0.053858653,0.675903064,0,0,0.4,0.9627
"H2014SC03","House","SC",3,2014,0.4241,"Republican","Quite Rural",18,125.42,0.196548969,0.009,0.204,0.04228583,0.747543474,0,0,0.3445,0.6654
"H2014SC04","House","SC",4,2014,1,"Republican","Extremely Urban",15,508.56,0.202393681,0.026,0.294,0.082466863,0.684472695,0,1,0.3679,0.649
"H2014SC05","House","SC",5,2014,0.1775,"Republican","",9,120.02,0.282621861,0.012,0.219,0.039850712,0.661280105,0,0,0.4417,0.5551
"H2014SC06","House","SC",6,2014,-0.4696,"Democrat","",-21,81.95,0.584661841,0.012,0.194,0.046461057,0.352525349,0,0,0.7162,0
"H2014SC07","House","SC",7,2014,0.1997,"Republican","",7,123.4,0.299946189,0.011,0.206,0.040902149,0.637322185,0,0,0.4489,0.5551
"H2014SD00","House","SD",0,2014,0.3306,"Republican","",10,10.74,0.022853393,0.009346827,0.278,0.032919392,0.834464662,0,0,0.408,0.5745
"H2014TN01","House","TN",1,2014,1,"Republican","",25,170.24,0.03349153,0.008,0.199,0.034332953,0.917028752,0,1,0.2612,0.7604
"H2014TN02","House","TN",2,2014,0.4993,"Republican","Quite Urban",20,303.84,0.075523645,0.017,0.294,0.037192702,0.866431642,0,0,0.3147,0.7444
"H2014TN03","House","TN",3,2014,0.2778,"Republican","",16,154.28,0.119144939,0.013,0.231,0.033224285,0.827474972,0,0,0.3567,0.6143
"H2014TN04","House","TN",4,2014,0.23,"Republican","",18,117.82,0.093492009,0.017,0.212,0.056441024,0.818191451,0,0,0.3364,0.5576
"H2014TN05","House","TN",5,2014,-0.2662,"Democrat","Extremely Urban",-5,564.74,0.26013428,0.033,0.349,0.091211885,0.608274759,0,0,0.5681,0.3278
"H2014TN06","House","TN",6,2014,0.4812,"Republican","Quite Rural",21,108.91,0.05147931,0.01,0.204,0.037613031,0.891843418,0,0,0.2992,0.7643
"H2014TN07","House","TN",7,2014,0.4322,"Republican","Quite Rural",18,76.97,0.113128498,0.021,0.269,0.048005596,0.816225613,0,0,0.3337,0.7102
"H2014TN08","House","TN",8,2014,0.4624,"Republican","",19,102.93,0.20546487,0.021,0.294,0.029648669,0.73544032,0,0,0.3316,0.6833
"H2014TN09","House","TN",9,2014,-0.5166,"Democrat","Extremely Urban",-25,1458.7,0.666185856,0.017,0.222,0.066359714,0.2528061,0,0,0.7893,0.238
"H2014TX01","House","TX",1,2014,0.5494,"Republican","",24,88.88,0.188416451,0.013,0.204,0.16728425,0.632568166,0,0,0.2775,0.7143
"H2014TX02","House","TX",2,2014,0.3831,"Republican","Extremely Urban",16,2262.31,0.096879907,0.078,0.395,0.309761107,0.513168875,0,0,0.3614,0.6482
"H2014TX03","House","TX",3,2014,1,"Republican","Extremely Urban",17,1452.52,0.097895801,0.157,0.522,0.148726165,0.60327426,0,1,0.3472,1
"H2014TX04","House","TX",4,2014,1,"Open Seat","Quite Rural",25,69,0.116574913,0.012,0.197,0.130528674,0.730187253,0,1,0.251,0.7297
"H2014TX05","House","TX",5,2014,1,"Republican","",17,138.48,0.161399052,0.021,0.2,0.277432024,0.540364784,0,1,0.3478,0.644
"H2014TX06","House","TX",6,2014,0.2471,"Republican","Extremely Urban",11,325.12,0.210075676,0.051,0.288,0.218452498,0.526152773,0,0,0.4134,0.5802
"H2014TX07","House","TX",7,2014,0.2871,"Republican","Extremely Urban",13,4313.25,0.145324469,0.109,0.472,0.298450828,0.440032956,0,0,0.3919,0.6081
"H2014TX08","House","TX",8,2014,1,"Republican","",29,115.38,0.088752329,0.03,0.299,0.216928869,0.654887866,0,1,0.2199,0.7729
"H2014TX09","House","TX",9,2014,-1,"Democrat","Extremely Urban",-25,4216.9,0.398617744,0.118,0.246,0.372376502,0.117239283,1,0,0.7871,0.1969
"H2014TX10","House","TX",10,2014,0.2804,"Republican","Quite Urban",11,137.74,0.114834502,0.058,0.378,0.281920552,0.531082212,0,0,0.3963,0.6052
"H2014TX11","House","TX",11,2014,1,"Republican","Quite Urban",31,25.1,0.046188049,0.011,0.204,0.365374744,0.581597367,0,1,0.1984,0.7864
"H2014TX12","House","TX",12,2014,0.45,"Republican","Extremely Urban",19,484.67,0.089421488,0.037,0.297,0.225354582,0.649698325,0,0,0.3218,0.7091
"H2014TX13","House","TX",13,2014,0.7152,"Republican","Quite Urban",32,18.21,0.065703765,0.021,0.198,0.259562671,0.649714499,0,0,0.1874,0.9098
"H2014TX14","House","TX",14,2014,0.2579,"Republican","Extremely Urban",12,286.1,0.207873225,0.032,0.222,0.238368571,0.521037075,0,0,0.3998,0.5347
"H2014TX15","House","TX",15,2014,-0.1075,"Democrat","Extremely Urban",-5,89.5,0.023411287,0.011,0.197,0.810520411,0.159386648,0,0,0.5804,0.3686
"H2014TX16","House","TX",16,2014,-0.3832,"Democrat","Extremely Urban",-12,983.3,0.047807701,0.014,0.231,0.791103482,0.149033698,0,0,0.6505,0.3293
"H2014TX17","House","TX",17,2014,0.3218,"Republican","Quite Urban",13,91.29,0.144530654,0.05,0.285,0.246571213,0.563395159,0,0,0.3843,0.7993
"H2014TX18","House","TX",18,2014,-0.4702,"Democrat","Extremely Urban",-24,2969.76,0.393990815,0.041,0.216,0.407883972,0.172498769,0,0,0.7695,0.2258
"H2014TX19","House","TX",19,2014,0.5881,"Republican","Quite Urban",26,27.04,0.072401233,0.015,0.214,0.357495964,0.5526461,0,0,0.2535,0.8499
"H2014TX20","House","TX",20,2014,-1,"Democrat","Extremely Urban",-6,3498.04,0.063604116,0.031,0.229,0.685515285,0.216014428,1,0,0.5974,0.335
"H2014TX21","House","TX",21,2014,1,"Republican","Quite Urban",12,117.97,0.042315319,0.036,0.447,0.285141766,0.64772148,0,1,0.3879,0.6055
"H2014TX22","House","TX",22,2014,0.3498,"Republican","Extremely Urban",15,676.29,0.146508709,0.185,0.445,0.243771732,0.43182979,0,0,0.3715,0.6403
"H2014TX23","House","TX",23,2014,0.021,"Democrat","Quite Urban",3,12.03,0.037520673,0.016,0.213,0.688323498,0.244562882,0,0,0.4868,0.4556
"H2014TX24","House","TX",24,2014,0.3273,"Republican","Extremely Urban",13,2658.27,0.118482769,0.141,0.436,0.23933804,0.505645174,0,0,0.3862,0.6102
"H2014TX25","House","TX",25,2014,0.2398,"Republican","",12,91.66,0.078074634,0.034,0.353,0.182540834,0.703112935,0,0,0.3869,0.5844
"H2014TX26","House","TX",26,2014,1,"Republican","Extremely Urban",20,769.98,0.081188604,0.066,0.409,0.176345199,0.664899004,0,1,0.3123,0.6827
"H2014TX27","House","TX",27,2014,0.2991,"Republican","Quite Urban",13,76.52,0.061026141,0.016,0.192,0.510746658,0.415502843,0,0,0.387,0.5675
"H2014TX28","House","TX",28,2014,-1,"Democrat","Quite Urban",-7,74.48,0.047176722,0.011,0.166,0.773573756,0.167811568,1,0,0.6091,0.2977
"H2014TX29","House","TX",29,2014,-1,"Democrat","Extremely Urban",-12,3733.83,0.115442134,0.018,0.091,0.775233626,0.09999219,1,0,0.6663,0
"H2014TX30","House","TX",30,2014,-1,"Democrat","Extremely Urban",-27,1960.56,0.446002901,0.019,0.183,0.384231567,0.161279906,1,0,0.8024,0.19
"H2014TX31","House","TX",31,2014,0.3209,"Republican","Extremely Urban",12,324.2,0.129435927,0.054,0.34,0.23470059,0.579052807,0,0,0.3912,0.6128
"H2014TX32","House","TX",32,2014,0.2638,"Republican","Extremely Urban",10,3762.19,0.144266799,0.087,0.427,0.257042468,0.504855206,0,0,0.4213,0.5828
"H2014TX33","House","TX",33,2014,-1,"Democrat","Extremely Urban",-18,3295.69,0.179045439,0.022,0.089,0.638989925,0.157677252,1,0,0.7265,0.2577
"H2014TX34","House","TX",34,2014,-0.209,"Democrat","Quite Urban",-8,85.28,0.013917979,0.006,0.155,0.837650537,0.142669843,0,0,0.6135,0.3623
"H2014TX35","House","TX",35,2014,-0.2918,"Democrat","Extremely Urban",-11,1176.36,0.114840448,0.017,0.183,0.619655371,0.248382927,0,0,0.6455,0.3202
"H2014TX36","House","TX",36,2014,0.5389,"Open Seat","",25,98.02,0.096369267,0.021,0.188,0.237053722,0.645199772,0,0,0.2599,0.7074
"H2014UT01","House","UT",1,2014,0.3677,"Republican","Extremely Urban",27,35.32,0.016176865,0.017,0.29,0.121258035,0.823117542,0,0,0.2086,0.7147
"H2014UT02","House","UT",2,2014,0.2827,"Republican","Extremely Urban",18,17.28,0.015132308,0.038,0.293,0.151912674,0.776543144,0,0,0.3004,0.6217
"H2014UT03","House","UT",3,2014,0.4973,"Republican","Extremely Urban",28,34.43,0.01135432,0.026,0.388,0.100829825,0.831078176,0,0,0.1994,0.7661
"H2014UT04","House","UT",4,2014,0.0511,"Open Seat","Extremely Urban",16,270.93,0.021914981,0.045,0.28,0.161721662,0.751765252,0,0,0.3101,0.4853
"H2014VA01","House","VA",1,2014,0.2852,"Republican","Quite Urban",6,197.42,0.188176483,0.032,0.365,0.092747241,0.669377804,0,0,0.4625,0.5629
"H2014VA02","House","VA",2,2014,0.1755,"Republican","Extremely Urban",2,714.03,0.237383634,0.056,0.324,0.076053925,0.623197822,0,0,0.5076,0.5376
"H2014VA03","House","VA",3,2014,-1,"Democrat","Extremely Urban",-27,788.35,0.59361887,0.027,0.226,0.059368581,0.323996812,1,0,0.798,0.1848
"H2014VA04","House","VA",4,2014,0.2263,"Republican","Quite Urban",4,168.75,0.335243642,0.018,0.254,0.052549534,0.582868894,0,0,0.4934,0.5693
